<Pointer: void test(int)>/assign/10,<Pointer: void test(int)>/$r4,1
<Pointer: void test(int)>/assign/10,<Pointer: void test(int)>/$r8,10
<Pointer: void test(int)>/assign/2,<Pointer: void test(int)>/$r5,10
<Pointer: void test(int)>/assign/2,<Pointer: void test(int)>/$r7,1
<Pointer: void test(int)>/assign/4,<Pointer: void test(int)>/$r0,0
<Pointer: void main(java.lang.String[])>/assign/4,<Pointer: void main(java.lang.String[])>/$r3,0
<Pointer: void test(int)>/assign/8,<Pointer: void test(int)>/$r2,0
<Pointer: void main(java.lang.String[])>/assign/3,<Pointer: void main(java.lang.String[])>/$r2,0
<Pointer: void main(java.lang.String[])>/assign/1,<Pointer: void main(java.lang.String[])>/$r0,0
<Pointer: void main(java.lang.String[])>/assign/8,<Pointer: void main(java.lang.String[])>/$r8,0
<Pointer: void test(int)>/assign/12,<Pointer: void test(int)>/$r10,1
<Pointer: void test(int)>/assign/5,<Pointer: void test(int)>/r13_$$A_1#_28,1
<Pointer: void test(int)>/assign/5,<Pointer: void test(int)>/r9_$$A_1#_28,10
<Pointer: void test(int)>/assign/15,<Pointer: void test(int)>/$r11,1
<Pointer: void test(int)>/assign/13,<Pointer: void test(int)>/$r9,1
<Pointer: void test(int)>/assign/14,<Pointer: void test(int)>/$r12,1
<Pointer: void test(int)>/assign/11,<Pointer: void test(int)>/r5#_33,1
<Pointer: void test(int)>/assign/11,<Pointer: void test(int)>/$r7,10
<Pointer: void test(int)>/assign/3,<Pointer: void test(int)>/r13#_26,1
<Pointer: void test(int)>/assign/3,<Pointer: void test(int)>/r9#_26,10
<Pointer: void test(int)>/assign/0,<Pointer: void test(int)>/r6#_0,1
<Pointer: void test(int)>/assign/0,<Pointer: void test(int)>/r4#_0,10
<Pointer: void morePlay(Cat)>/assign/5,<Pointer: void morePlay(Cat)>/r4#_43,1
<Pointer: void morePlay(Cat)>/assign/5,<Pointer: void morePlay(Cat)>/r4#_41,10
<Pointer: void morePlay(Cat)>/assign/7,<Pointer: void morePlay(Cat)>/r6#_44,1
<Pointer: void morePlay(Cat)>/assign/7,<Pointer: void morePlay(Cat)>/r6#_42,10
<Pointer: void test(int)>/phi-assign/0,<Pointer: void test(int)>/r13_$$A_2#_29,1
<Pointer: void test(int)>/phi-assign/0,<Pointer: void test(int)>/r9_$$A_2#_29,10
<Pointer: void morePlay(Cat)>/assign/3,<Pointer: void morePlay(Cat)>/r2#_40,1
<Pointer: void morePlay(Cat)>/assign/3,<Pointer: void morePlay(Cat)>/r2#_38,10
<Pointer: void test(int)>/assign/7,<Pointer: void test(int)>/$r6,10
<Pointer: void test(int)>/assign/7,<Pointer: void test(int)>/$r8,1
<Pointer: void test(int)>/phi-assign/1,<Pointer: void test(int)>/r13_$$A_2#_29,1
<Pointer: void test(int)>/phi-assign/1,<Pointer: void test(int)>/r9_$$A_2#_29,10
<Pointer: void main(java.lang.String[])>/assign/7,<Pointer: void main(java.lang.String[])>/r7#_12,0
<Pointer: void morePlay(Cat)>/assign/0,<Pointer: void morePlay(Cat)>/r7#_0,0
<Cat: void play()>/assign/0,<Cat: void play()>/r0#_0,0
<Cat: void setParent(Cat)>/assign/1,<Cat: void setParent(Cat)>/r1#_0,0
<Dog: void <init>()>/assign/0,<Dog: void <init>()>/r0#_0,0
<Animal: void <init>()>/assign/0,<Animal: void <init>()>/r0#_0,0
<Pointer: void test(int)>/assign/9,<Pointer: void test(int)>/r3#_32,0
<Animal: Animal playWith(Animal)>/assign/1,<Animal: Animal playWith(Animal)>/r0#_0,0
<Animal: void play()>/assign/0,<Animal: void play()>/r0#_0,0
<Pointer: void sanitize(java.lang.Object)>/assign/0,<Pointer: void sanitize(java.lang.Object)>/r0#_0,0
<Cat: void <init>()>/assign/0,<Cat: void <init>()>/r0#_0,0
<Animal: Animal playWith(Animal)>/assign/0,<Animal: Animal playWith(Animal)>/r1#_0,0
<Pointer: void <init>()>/assign/0,<Pointer: void <init>()>/r0#_0,0
<Pointer: void main(java.lang.String[])>/assign/0,<Pointer: void main(java.lang.String[])>/r1#_0,0
<Cat: Cat getParent()>/assign/0,<Cat: Cat getParent()>/r0#_0,0
<Pointer: void morePlay(Cat)>/assign/1,<Pointer: void morePlay(Cat)>/r0#_0,0
<Pointer: void test(int)>/assign/1,<Pointer: void test(int)>/i0#_0,0
<Dog: void play()>/assign/0,<Dog: void play()>/r0#_0,0
<Pointer: void main(java.lang.String[])>/assign/12,<Pointer: void main(java.lang.String[])>/r13#_14,0
<Cat: void setParent(Cat)>/assign/0,<Cat: void setParent(Cat)>/r0#_0,0
<Pointer: void main(java.lang.String[])>/assign/5,<Pointer: void main(java.lang.String[])>/r5#_9,0
